EntrezGeneID,Length,SYMBOL,GENENAME,luminal.pregnant,luminal.lactation,FDR,AveExpr,P value,MCL1-LA,MCL1-LB,MCL1-LC,MCL1-LD,MCL1-LE,MCL1-LF,MCL1-DG,MCL1-DH,MCL1-DI,MCL1-DJ,MCL1-DK,MCL1-DL,MCL1-LA CPM,MCL1-LB CPM,MCL1-LC CPM,MCL1-LD CPM,MCL1-LE CPM,MCL1-LF CPM,MCL1-DG CPM,MCL1-DH CPM,MCL1-DI CPM,MCL1-DJ CPM,MCL1-DK CPM,MCL1-DL CPM
402773,6216,D030018L15Rik,nuclear receptor coactivator 2 pseudogene,0,2.63672997299482,0.00938049022919503,-3.60875476852428,0.00389901755470092,1,1,0,0,1,2,1,1,6,2,2,7,0.049,0.046,0.000,0.000,0.040,0.081,0.043,0.046,0.249,0.088,0.093,0.350
258268,957,Olfr1511,olfactory receptor 1511,0,1.84152449359267,0.00938792500253735,-5.02592760233159,0.00390314406448626,0,0,1,0,1,2,0,0,0,0,0,0,0.000,0.000,0.045,0.000,0.040,0.081,0.000,0.000,0.000,0.000,0.000,0.000
668035,1060,Olfr687,olfactory receptor 687,0,1.84152449359267,0.00938792500253735,-5.02592760233159,0.00390314406448626,0,0,1,0,1,2,0,0,0,0,0,0,0.000,0.000,0.045,0.000,0.040,0.081,0.000,0.000,0.000,0.000,0.000,0.000
18025,2544,Nfe2l3,"nuclear factor, erythroid derived 2, like 3",0,-1.1428845096766,0.00943192233654461,2.68891841811888,0.00392368674873816,675,689,885,1366,271,351,73,41,44,49,15,14,33.101,31.739,39.790,62.124,10.961,14.235,3.143,1.883,1.826,2.162,0.697,0.699
207667,3802,Skor1,SKI family transcriptional corepressor 1,0,-2.56667159275594,0.0094410746108086,-2.21110091742658,0.00392871532610638,4,12,3,6,0,0,10,8,7,6,15,7,0.196,0.553,0.135,0.273,0.000,0.000,0.431,0.367,0.290,0.265,0.697,0.350
66205,1257,Cd302,CD302 antigen,0,1.94664132602779,0.00944387964154271,1.70375267370753,0.00393023005355199,45,58,15,22,51,38,170,233,191,223,76,93,2.207,2.672,0.674,1.001,2.063,1.541,7.319,10.699,7.925,9.839,3.530,4.646
333605,8609,Frmpd4,FERM and PDZ domain containing 4,0,4.00565191017921,0.00944791082145517,-1.31497098275108,0.00393260293326179,1,1,0,1,11,6,225,123,4,14,32,37,0.049,0.046,0.000,0.045,0.445,0.243,9.687,5.648,0.166,0.618,1.486,1.849
16613,861,Klk1b11,kallikrein 1-related peptidase b11,0,1.498879217833,0.00945032284840011,-3.61762327345229,0.00393430233009483,2,6,7,5,13,9,0,0,0,0,0,0,0.098,0.276,0.315,0.227,0.526,0.365,0.000,0.000,0.000,0.000,0.000,0.000
11839,1199,Areg,amphiregulin,0,-2.44194319904238,0.00945411687361033,2.49410190268661,0.00393622968254073,14218,16730,327,146,27,23,247,319,30,12,8,8,697.230,770.678,14.702,6.640,1.092,0.933,10.634,14.648,1.245,0.529,0.372,0.400
237221,1836,Gemin8,gem nuclear organelle associated protein 8,0,-1.27012082182674,0.00947591555322545,1.80344838634862,0.00394670017522764,108,102,64,67,16,17,147,117,125,101,108,153,5.296,4.699,2.877,3.047,0.647,0.689,6.329,5.372,5.187,4.456,5.016,7.644
240328,3297,F830016B08Rik,RIKEN cDNA F830016B08 gene,0,2.10467673018933,0.00948253620198269,0.286450801690788,0.00395015544644203,122,69,21,21,65,50,16,18,31,13,15,6,5.983,3.179,0.944,0.955,2.629,2.028,0.689,0.827,1.286,0.574,0.697,0.300
381845,3239,Rnf225,ring finger protein 225,0,1.09052687649774,0.00952801864688171,3.22588353462964,0.00397106316992124,299,294,194,233,229,344,339,217,165,137,99,133,14.663,13.543,8.722,10.597,9.262,13.951,14.595,9.964,6.846,6.044,4.598,6.645
20230,6788,Satb1,special AT-rich sequence binding protein 1,0,-1.04285118336968,0.00952816043151563,2.91399248357357,0.00397161520028848,278,306,117,143,45,33,277,309,265,203,238,217,13.633,14.096,5.260,6.503,1.820,1.338,11.925,14.189,10.996,8.956,11.055,10.842
73873,1937,Fam161a,"family with sequence similarity 161, member A",0,1.75587786703174,0.00953894248858529,-0.188177100283531,0.00397646044356567,34,25,4,5,11,9,17,24,34,43,42,50,1.667,1.152,0.180,0.227,0.445,0.365,0.732,1.102,1.411,1.897,1.951,2.498
109050,4781,Inka2,inka box actin regulator 2,0,2.44774289417828,0.00958813380862113,0.746043739157984,0.00399873051696974,42,43,9,2,13,20,106,64,67,67,154,132,2.060,1.981,0.405,0.091,0.526,0.811,4.564,2.939,2.780,2.956,7.153,6.595
72937,1359,NA,NA,0,1.48927136923328,0.00963294206548663,-1.88705729547287,0.00401883550095857,4,4,5,2,6,6,8,6,11,9,4,7,0.196,0.184,0.225,0.091,0.243,0.243,0.344,0.276,0.456,0.397,0.186,0.350
15370,2477,Nr4a1,"nuclear receptor subfamily 4, group A, member 1",0,-1.25262559419389,0.00963445163447765,8.68609572780996,0.00401981977022615,12640,13834,3799,3856,909,1099,34631,23645,20737,19139,16459,27330,619.847,637.272,170.806,175.366,36.766,44.571,1490.939,1085.734,860.429,844.416,764.492,1365.450
338535,2773,E030013I19Rik,RIKEN cDNA E030013I19 gene,0,2.74188184801321,0.00963723806959543,2.05270123044065,0.00402133694938305,115,95,25,91,204,188,36,30,67,187,169,172,5.639,4.376,1.124,4.139,8.251,7.625,1.550,1.378,2.780,8.250,7.850,8.593
56526,6698,Septin6,septin 6,0,-1.65842511854542,0.00966300966977792,2.81871506426086,0.00403315727929507,322,301,116,74,18,18,503,329,248,231,296,292,15.790,13.866,5.215,3.365,0.728,0.730,21.655,15.107,10.290,10.192,13.749,14.589
16001,11978,Igf1r,insulin-like growth factor I receptor,0,-2.39341741897129,0.0096769630501409,5.04938242427439,0.00404091079432805,1598,1393,175,313,28,26,4372,4334,1720,2007,2113,2133,78.364,64.169,7.868,14.235,1.133,1.054,188.224,199.009,71.367,88.549,98.145,106.568
227632,6102,Kcnt1,"potassium channel, subfamily T, member 1",0,-2.74919301175628,0.00968639651013558,-2.94863110707147,0.00404648243040875,1,0,4,6,0,0,9,14,4,7,5,2,0.049,0.000,0.180,0.273,0.000,0.000,0.387,0.643,0.166,0.309,0.232,0.100
433700,1247,Spag8,sperm associated antigen 8,0,2.26817911813314,0.00971194716551386,-2.67727199812631,0.00405787085660162,13,7,0,0,1,1,7,13,5,2,6,6,0.638,0.322,0.000,0.000,0.040,0.041,0.301,0.597,0.207,0.088,0.279,0.300
14723,2732,Gp1ba,"glycoprotein 1b, alpha polypeptide",0,-1.89041828906897,0.00974298997650982,0.0245748351382637,0.00407299209364232,9,15,6,12,1,1,66,78,132,128,96,83,0.441,0.691,0.270,0.546,0.040,0.041,2.841,3.582,5.477,5.647,4.459,4.147
13611,2393,S1pr4,sphingosine-1-phosphate receptor 4,0,2.79547688431115,0.00976580186100576,-1.70060765406855,0.00408288776432571,4,2,2,4,13,15,19,19,1,7,9,10,0.196,0.092,0.090,0.182,0.526,0.608,0.818,0.872,0.041,0.309,0.418,0.500
230751,2152,Oscp1,organic solute carrier partner 1,0,-1.97472504678518,0.00976794764423017,1.76394980369472,0.00408414426686161,79,76,90,111,29,8,168,126,93,95,101,124,3.874,3.501,4.046,5.048,1.173,0.324,7.233,5.786,3.859,4.191,4.691,6.195
77771,10672,Csrnp3,cysteine-serine-rich nuclear protein 3,0,2.18669364799868,0.00977886133025507,-2.9295920504424,0.00408906725848445,2,8,10,12,29,35,1,0,0,1,0,0,0.098,0.369,0.450,0.546,1.173,1.419,0.043,0.000,0.000,0.044,0.000,0.000
108153,5346,Adamts7,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 7",0,1.05007565784394,0.00978870172819962,3.94240639167529,0.00409354221430946,195,197,120,173,200,170,1583,1599,815,568,279,302,9.563,9.075,5.395,7.868,8.089,6.895,68.152,73.423,33.816,25.060,12.959,15.088
240672,1155,Dusp5,dual specificity phosphatase 5,0,-1.25042454829946,0.00979157060559824,7.30871280500137,0.00409529566803726,4618,8090,5608,6068,1658,1404,2909,4412,5317,4788,2229,1835,226.460,372.671,252.140,275.966,67.061,56.941,125.239,202.591,220.615,211.247,103.533,91.679
232174,4849,Cyp26b1,"cytochrome P450, family 26, subfamily b, polypeptide 1",0,-1.85179441091942,0.00979157060559824,0.392147436235892,0.00409581742334938,31,37,11,15,3,1,292,223,55,44,45,50,1.520,1.704,0.495,0.682,0.121,0.041,12.571,10.240,2.282,1.941,2.090,2.498
72391,773,Cdkn3,cyclin-dependent kinase inhibitor 3,0,1.57197493433301,0.00980357706361145,0.405179236593486,0.00410156645904286,41,53,60,23,90,55,20,21,35,25,8,8,2.011,2.441,2.698,1.046,3.640,2.231,0.861,0.964,1.452,1.103,0.372,0.400
18767,3683,Pkia,"protein kinase inhibitor, alpha",0,-2.16636385382053,0.00981009381187858,3.52464387161895,0.00410501478797951,216,183,122,177,17,23,1088,1020,440,598,932,874,10.592,8.430,5.485,8.050,0.688,0.933,46.841,46.836,18.257,26.384,43.290,43.666
329360,2021,Rnf224,ring finger protein 224,0,1.84152449359267,0.0098190152302571,-4.19365560132555,0.00410947048251129,14,17,1,0,1,2,0,0,0,0,0,0,0.687,0.783,0.045,0.000,0.040,0.081,0.000,0.000,0.000,0.000,0.000,0.000
171395,7915,Pkd1l1,polycystic kidney disease 1 like 1,0,-2.52193198761467,0.00984368730011953,-2.50007071023714,0.0041208828176445,1,1,8,7,0,1,8,6,10,12,2,7,0.049,0.046,0.360,0.318,0.000,0.041,0.344,0.276,0.415,0.529,0.093,0.350
20448,4368,St6galnac4,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 4",0,-1.76619723123396,0.00984539047703037,2.91057119141991,0.00412232030717118,368,500,79,73,14,13,478,598,637,551,159,151,18.046,23.033,3.552,3.320,0.566,0.527,20.579,27.459,26.431,24.310,7.385,7.544
20849,2981,Stat4,signal transducer and activator of transcription 4,0,2.20993914093757,0.00985247066758367,-1.64647186688324,0.00412593916679791,31,27,1,0,2,2,3,3,19,30,25,23,1.520,1.244,0.045,0.000,0.081,0.081,0.129,0.138,0.788,1.324,1.161,1.149
170942,777,Erdr1,erythroid differentiation regulator 1,0,-1.10752648053362,0.00987096226202224,4.09531962376851,0.00413556964118059,625,711,587,450,197,112,505,469,652,569,265,159,30.649,32.753,26.392,20.465,7.968,4.542,21.741,21.536,27.053,25.104,12.309,7.944
13845,4145,Ephb3,Eph receptor B3,0,-1.65145900996971,0.00988687625575918,5.22564637388915,0.00414332832529148,2238,2996,399,323,67,75,3426,2148,1873,1568,1032,1199,109.748,138.013,17.939,14.690,2.710,3.042,147.497,98.632,77.715,69.180,47.935,59.904
67448,3205,Plxdc2,plexin domain containing 2,0,-2.77377232786978,0.00988687625575918,4.96889159929354,0.00414299290315171,266,445,149,163,11,17,4156,5122,6460,7003,5189,4790,13.044,20.499,6.699,7.413,0.445,0.689,178.925,235.193,268.041,308.974,241.020,239.316
73094,3712,Sgip1,SH3-domain GRB2-like (endophilin) interacting protein 1,0,-2.05915293616612,0.00989228519997142,-1.68992448544383,0.00414632300666229,6,9,2,4,0,0,38,48,12,19,12,12,0.294,0.415,0.090,0.182,0.000,0.000,1.636,2.204,0.498,0.838,0.557,0.600
240023,1689,Pnldc1,poly(A)-specific ribonuclease (PARN)-like domain containing 1,0,1.67637604389054,0.00989691170276428,-0.874523337688057,0.00414862633024002,4,5,2,2,5,4,39,46,42,23,36,42,0.196,0.230,0.090,0.091,0.202,0.162,1.679,2.112,1.743,1.015,1.672,2.098
19362,1835,Rad51ap1,RAD51 associated protein 1,0,2.10886908466805,0.00989791342942172,1.06709760394168,0.00414941041299647,107,92,71,16,97,91,63,43,57,38,18,9,5.247,4.238,3.192,0.728,3.923,3.691,2.712,1.974,2.365,1.677,0.836,0.450
23871,5060,Ets1,"E26 avian leukemia oncogene 1, 5' domain",0,-2.20501186300328,0.00990166397880059,5.50433717157766,0.00415134703404955,1427,1888,362,524,66,51,2403,3117,7411,5275,1742,1341,69.978,86.972,16.276,23.831,2.669,2.068,103.454,143.127,307.501,232.734,80.913,66.998
621603,2161,Aldh3b2,"aldehyde dehydrogenase 3 family, member B2",0,-1.17309220404813,0.00990439688171619,-0.328263691003438,0.00415285723772169,68,90,55,43,19,9,5,4,7,6,17,17,3.335,4.146,2.473,1.956,0.768,0.365,0.215,0.184,0.290,0.265,0.790,0.849
16181,2691,Il1rn,interleukin 1 receptor antagonist,0,-1.71741949637299,0.0099528673065401,0.27627249558133,0.00417427920185623,285,357,70,51,10,12,23,24,27,12,2,6,13.976,16.445,3.147,2.319,0.404,0.487,0.990,1.102,1.120,0.529,0.093,0.300
212517,6583,Cfap44,cilia and flagella associated protein 44,0,-1.87927167789939,0.00997823588237576,-2.29852628255208,0.00418602029253646,2,6,2,3,0,0,16,18,8,10,9,8,0.098,0.276,0.090,0.136,0.000,0.000,0.689,0.827,0.332,0.441,0.418,0.400
56743,1508,Lat2,"linker for activation of T cells family, member 2",0,-1.56262197689765,0.00998917405701935,2.18936811719359,0.00419134408720883,115,153,124,175,42,22,163,180,142,114,98,72,5.639,7.048,5.575,7.959,1.699,0.892,7.018,8.265,5.892,5.030,4.552,3.597
75323,2052,4930558J18Rik,RIKEN cDNA 4930558J18 gene,0,1.36872331803694,0.0100086337659685,-1.82656917441722,0.00420061390663389,10,8,5,2,6,5,8,6,8,9,4,4,0.490,0.369,0.225,0.091,0.243,0.203,0.344,0.276,0.332,0.397,0.186,0.200
11520,1887,Plin2,perilipin 2,0,-1.11115338655471,0.0100110379443896,7.90812317564132,0.00420199127523443,5457,9156,59846,78226,18445,21068,601,993,3724,3214,918,970,267.603,421.777,2690.723,3557.629,746.041,854.433,25.874,45.597,154.518,141.802,42.640,48.463
67477,3249,Abhd15,abhydrolase domain containing 15,0,2.02563285690421,0.0100175422009345,-0.713712412833571,0.00420508992127972,16,26,5,5,10,18,31,17,18,9,11,14,0.785,1.198,0.225,0.227,0.404,0.730,1.335,0.781,0.747,0.397,0.511,0.699
12972,2507,Cryz,"crystallin, zeta",0,-1.10164563030105,0.0100520925869434,2.68579919174244,0.00422144246614561,368,392,177,171,57,44,182,148,112,129,107,165,18.046,18.058,7.958,7.777,2.305,1.784,7.835,6.796,4.647,5.692,4.970,8.244
101202,2236,Hepacam2,HEPACAM family member 2,0,1.25083414905768,0.0100757248867025,0.662454899050061,0.00423262884252363,656,387,242,192,339,303,21,12,3,1,1,1,32.169,17.827,10.881,8.732,13.711,12.288,0.904,0.551,0.124,0.044,0.046,0.050
20679,8486,Sox6,SRY (sex determining region Y)-box 6,0,-1.71459192884259,0.0101048065564901,1.3940973678641,0.00424692613027654,319,298,75,128,19,17,52,66,32,32,34,42,15.643,13.728,3.372,5.821,0.768,0.689,2.239,3.031,1.328,1.412,1.579,2.098
16918,3501,Mycl,v-myc avian myelocytomatosis viral oncogene lung carcinoma derived,0,-2.03362782791202,0.0101054624402696,1.85224257662016,0.00424757360159095,283,335,58,35,7,6,193,134,153,127,104,150,13.878,15.432,2.608,1.592,0.283,0.243,8.309,6.153,6.348,5.603,4.831,7.494
100861953,436,NA,NA,0,2.45270524753192,0.0101432693146185,-1.65073699298315,0.00426645037730302,0,1,1,0,2,3,49,43,31,38,37,35,0.000,0.046,0.045,0.000,0.081,0.122,2.110,1.974,1.286,1.677,1.719,1.749
12669,6290,Chrm1,"cholinergic receptor, muscarinic 1, CNS",0,-2.98920203189522,0.0101520417422899,0.801147874366669,0.00427051375104308,72,98,19,14,3,0,99,89,131,127,138,168,3.531,4.514,0.854,0.637,0.121,0.000,4.262,4.087,5.436,5.603,6.410,8.394
214593,4554,Duox2,dual oxidase 2,0,1.30893146172781,0.0101733508534997,0.436862568878811,0.00428022616762091,13,18,44,32,48,71,74,45,40,20,13,12,0.638,0.829,1.978,1.455,1.941,2.879,3.186,2.066,1.660,0.882,0.604,0.600
27413,4895,Abcb11,"ATP-binding cassette, sub-family B (MDR/TAP), member 11",0,1.81068081261844,0.0101741912837791,-1.43772061907487,0.004280954101376,5,4,14,12,27,31,0,2,8,8,18,15,0.245,0.184,0.629,0.546,1.092,1.257,0.000,0.092,0.332,0.353,0.836,0.749
104816,2732,Aspg,asparaginase,0,1.22151447625993,0.0101930227469438,-0.327735545551477,0.00428925277445073,62,81,74,84,128,102,3,7,1,5,4,2,3.040,3.731,3.327,3.820,5.177,4.137,0.129,0.321,0.041,0.221,0.186,0.100
11595,7355,Acan,aggrecan,0,3.06082365157363,0.0102138051699985,-2.57425011453698,0.00429912546984004,9,3,0,0,1,4,11,8,6,3,11,5,0.441,0.138,0.000,0.000,0.040,0.162,0.474,0.367,0.249,0.132,0.511,0.250
207182,2611,Ggt7,gamma-glutamyltransferase 7,0,2.23311891291624,0.0102157436103977,0.946305254084624,0.00430069312300563,39,48,2,9,11,17,133,133,115,102,146,145,1.913,2.211,0.090,0.409,0.445,0.689,5.726,6.107,4.772,4.500,6.781,7.244
70281,1121,2310068J16Rik,RIKEN cDNA 2310068J16 gene,0,1.68919582348341,0.0102159159527086,-1.16011435980371,0.00430134280412635,5,7,5,6,11,12,12,23,13,8,10,13,0.245,0.322,0.225,0.273,0.445,0.487,0.517,1.056,0.539,0.353,0.464,0.650
383103,3303,Tvp23a,trans-golgi network vesicle protein 23A,0,-1.37241605862413,0.0102159159527086,0.48578513907431,0.00430151742752849,62,44,45,32,7,11,56,60,52,41,16,20,3.040,2.027,2.023,1.455,0.283,0.446,2.411,2.755,2.158,1.809,0.743,0.999
226778,4565,Mark1,MAP/microtubule affinity regulating kinase 1,0,-2.34128541581507,0.0102653829232227,2.76082450001344,0.00432385679035482,31,36,32,16,5,1,1239,1274,2162,1899,2232,2004,1.520,1.658,1.439,0.728,0.202,0.041,53.342,58.500,89.707,83.784,103.673,100.123
58998,4147,Nectin3,nectin cell adhesion molecule 3,0,-1.14050661233411,0.0102776521689726,3.15185429255677,0.00432940283610756,81,86,44,34,14,8,1388,1342,1404,1241,1016,866,3.972,3.962,1.978,1.546,0.566,0.324,59.756,61.622,58.255,54.753,47.191,43.267
212647,3355,Aldh4a1,"aldehyde dehydrogenase 4 family, member A1",0,1.00084690699276,0.01029555045375,5.1457520284077,0.00433807880335349,345,379,533,286,469,513,1648,1189,1500,1146,1936,1929,16.918,17.459,23.964,13.007,18.970,20.805,70.950,54.597,62.239,50.562,89.924,96.376
71640,3497,Zfp949,zinc finger protein 949,0,-1.68798116969502,0.0103029200841404,5.72183119451665,0.00434232126140875,1840,2419,960,1051,189,198,1666,2862,1789,1832,1490,1860,90.231,111.433,43.162,47.798,7.644,8.030,71.725,131.418,74.230,80.828,69.208,92.929
216197,2915,Ckap4,cytoskeleton-associated protein 4,0,-1.07510908022467,0.0103057322562892,4.67020451602182,0.00434388567379406,622,665,398,284,95,104,1415,1433,1506,1139,995,717,30.502,30.634,17.894,12.916,3.842,4.218,60.919,65.801,62.488,50.253,46.216,35.822
69885,1270,Aunip,aurora kinase A and ninein interacting protein,0,1.29452659294145,0.0103993006225156,-1.31719898446436,0.00438485540799987,16,23,12,8,13,18,9,4,9,10,2,2,0.785,1.060,0.540,0.364,0.526,0.730,0.387,0.184,0.373,0.441,0.093,0.100
228802,1637,Bpifb5,"BPI fold containing family B, member 5",0,-1.9968425038843,0.0104093398809483,-3.07389263021876,0.00438947144396587,9,7,9,16,2,1,1,3,1,1,0,0,0.441,0.322,0.405,0.728,0.081,0.041,0.043,0.138,0.041,0.044,0.000,0.000
216049,4257,Zfp365,zinc finger protein 365,0,2.77138466409212,0.0104295971616203,1.29642836208164,0.0043987811274754,6,7,2,0,3,6,859,749,791,789,1138,1192,0.294,0.322,0.090,0.000,0.121,0.243,36.982,34.393,32.821,34.811,52.858,59.554
12268,5394,C4b,complement component 4B (Chido blood group),0,2.05071311888131,0.0104367983705003,5.16749407176721,0.00440220230764248,1369,1354,70,229,324,316,5155,4802,1975,2570,478,393,67.134,62.373,3.147,10.415,13.105,12.816,221.934,220.499,81.948,113.389,22.202,19.635
243372,4083,Zfp775,zinc finger protein 775,0,1.12286013827577,0.0104416427818557,0.539675679132778,0.00440462984267176,40,49,23,21,31,29,43,23,32,28,34,45,1.962,2.257,1.034,0.955,1.254,1.176,1.851,1.056,1.328,1.235,1.579,2.248
68977,1262,Haghl,hydroxyacylglutathione hydrolase-like,0,-1.15304997316095,0.0104728166799365,2.22053433583887,0.00441855067768616,158,150,81,65,25,16,140,114,206,241,199,192,7.748,6.910,3.642,2.956,1.011,0.649,6.027,5.235,8.547,10.633,9.243,9.593
65221,2345,Slc15a3,"solute carrier family 15, member 3",0,-2.74564310672374,0.0104839655328532,-1.11830087854908,0.00442364019024837,1,6,11,7,1,0,33,26,39,33,44,43,0.049,0.276,0.495,0.318,0.040,0.000,1.421,1.194,1.618,1.456,2.044,2.148
53627,1896,Porcn,porcupine O-acyltransferase,0,-1.57903954482962,0.0105121442756721,3.57139060687395,0.00443677505460583,282,263,181,153,24,49,338,415,1013,1139,577,530,13.829,12.115,8.138,6.958,0.971,1.987,14.552,19.056,42.032,50.253,26.801,26.480
634650,2708,Gbp11,guanylate binding protein 11,0,2.11304080572689,0.0105339043763137,-1.52624190979944,0.00444703700702097,6,7,6,2,12,9,16,16,11,5,8,3,0.294,0.322,0.270,0.091,0.485,0.365,0.689,0.735,0.456,0.221,0.372,0.150
623474,7051,Rad54b,RAD54 homolog B (S. cerevisiae),0,1.36887192451542,0.0105354055555035,1.35931473235676,0.004448058381449,118,140,76,29,66,90,88,80,70,57,14,13,5.787,6.449,3.417,1.319,2.669,3.650,3.789,3.673,2.904,2.515,0.650,0.650
67454,4110,Ikbip,IKBKB interacting protein,0,1.36306019167239,0.010538824309796,3.21066141819576,0.00445027729510021,179,151,42,44,61,78,540,659,523,528,491,517,8.778,6.956,1.888,2.001,2.467,3.163,23.248,30.260,21.701,23.295,22.806,25.830
673151,1658,Gm20784,"predicted gene, 20784",0,-1.13982056190632,0.010540780414416,1.77121412706403,0.00445195612179667,73,111,131,105,40,27,77,101,115,104,63,51,3.580,5.113,5.890,4.775,1.618,1.095,3.315,4.638,4.772,4.588,2.926,2.548
19799,174,Rn4.5s,4.5S RNA,0,-1.25304019526308,0.010540780414416,0.627482510579758,0.00445226679265225,39,55,44,43,8,15,48,57,35,39,34,38,1.913,2.534,1.978,1.956,0.324,0.608,2.067,2.617,1.452,1.721,1.579,1.899
100503073,3039,Gm19537,"predicted gene, 19537",0,3.20994761868957,0.0105646496971258,-2.40634845996402,0.00446351493697692,5,15,1,3,10,16,6,1,1,2,2,4,0.245,0.691,0.045,0.136,0.404,0.649,0.258,0.046,0.041,0.088,0.093,0.200
238037,3180,Wdcp,WD repeat and coiled coil containing,0,1.12864980393362,0.0106091910020865,1.00912448467747,0.00448428515515544,38,50,13,19,23,20,96,68,99,87,72,67,1.863,2.303,0.584,0.864,0.930,0.811,4.133,3.122,4.108,3.838,3.344,3.347
104885,2373,Tmem179,transmembrane protein 179,0,4.64495488289152,0.0106296771831679,-3.90787213567031,0.00449411753603086,0,4,0,0,13,4,1,2,2,0,1,0,0.000,0.184,0.000,0.000,0.526,0.162,0.043,0.092,0.083,0.000,0.046,0.000
116903,962,Calcb,"calcitonin-related polypeptide, beta",0,-3.09565485971004,0.0106586070559204,-4.24989183514404,0.00450674095024237,1,8,8,5,0,0,0,0,1,0,0,0,0.049,0.369,0.360,0.227,0.000,0.000,0.000,0.000,0.041,0.000,0.000,0.000
327799,3957,Usp44,ubiquitin specific peptidase 44,0,-2.67782027936558,0.0107111450848933,-2.85721119304663,0.00453053180381668,3,6,7,3,0,0,10,4,4,3,1,4,0.147,0.276,0.315,0.136,0.000,0.000,0.431,0.184,0.166,0.132,0.046,0.200
14609,3105,Gja1,"gap junction protein, alpha 1",0,-1.30765906219691,0.0107466347275122,6.09803677200702,0.00454672919282031,560,706,325,256,68,77,11295,12553,9999,10888,8717,7100,27.462,32.522,14.612,11.643,2.750,3.123,486.274,576.410,414.883,480.380,404.889,354.727
22437,5839,Xirp1,xin actin-binding repeat containing 1,0,-1.21253651243416,0.0108020575024892,1.55020895239207,0.00457216488865063,94,110,79,62,18,19,204,169,84,119,33,28,4.610,5.067,3.552,2.820,0.728,0.771,8.783,7.760,3.485,5.250,1.533,1.399
